seqnames	start	end	width	strand	Median
3	159000001	160000000	1000000	*	0.292085032567921
3	160000001	161000000	1000000	*	NA
3	161000001	162000000	1000000	*	0.63773791925359
3	162000001	163000000	1000000	*	-1.38277678791672
3	163000001	164000000	1000000	*	-0.504926866437422
3	164000001	165000000	1000000	*	0.597104825098048
3	165000001	166000000	1000000	*	0.222091424290283
3	166000001	167000000	1000000	*	-0.520317381762124
3	167000001	168000000	1000000	*	0.825099640850483
3	168000001	169000000	1000000	*	0.225744907689175
3	169000001	170000000	1000000	*	-0.797598609539387
3	170000001	171000000	1000000	*	-0.215249196609409
3	171000001	172000000	1000000	*	-0.342303324168105
3	172000001	173000000	1000000	*	-0.36378646770868
3	173000001	174000000	1000000	*	-1.36462016166533
3	174000001	175000000	1000000	*	-0.115910792014579
3	175000001	176000000	1000000	*	0.282689069070913
3	176000001	177000000	1000000	*	0.971839425802597
3	177000001	178000000	1000000	*	0.640219425384605
3	178000001	179000000	1000000	*	0.365499675274629
3	179000001	180000000	1000000	*	0.969690202728231
3	180000001	181000000	1000000	*	0.18173683131506
3	181000001	182000000	1000000	*	-0.299455743537613
3	182000001	183000000	1000000	*	0.297862234061286
3	183000001	184000000	1000000	*	-0.462319552746997
3	184000001	185000000	1000000	*	-0.502596117580892
3	185000001	186000000	1000000	*	-0.120406520552215
3	186000001	187000000	1000000	*	1.03537161567467
3	187000001	188000000	1000000	*	0.216970785445191
3	188000001	189000000	1000000	*	1.05565838629907
3	189000001	190000000	1000000	*	-0.179693062769023
3	190000001	191000000	1000000	*	-1.36505000422177
3	191000001	192000000	1000000	*	-0.634240134937451
3	192000001	193000000	1000000	*	-0.247115617692874
3	193000001	194000000	1000000	*	-0.71542742694145
3	194000001	195000000	1000000	*	NA
3	196000001	197000000	1000000	*	0.673166249459768
4	1	1000000	1000000	*	NA
4	1000001	2000000	1000000	*	NA
4	2000001	3000000	1000000	*	0.957688971323385
4	3000001	4000000	1000000	*	-0.484192183911401
4	4000001	5000000	1000000	*	0.655831538570015
4	5000001	6000000	1000000	*	0.610728810624271
4	6000001	7000000	1000000	*	0.438230581786245
4	7000001	8000000	1000000	*	0.863897806401613
4	8000001	9000000	1000000	*	NA
4	10000001	11000000	1000000	*	0.125355593706272
4	11000001	12000000	1000000	*	0.673942443358171
4	12000001	13000000	1000000	*	0.215964747530831
4	13000001	14000000	1000000	*	-0.307970048874825
4	14000001	15000000	1000000	*	1.25221111214405
4	15000001	16000000	1000000	*	-0.766334337564972
4	16000001	17000000	1000000	*	1.0006330966904
4	17000001	18000000	1000000	*	-0.888335273925549
4	18000001	19000000	1000000	*	0.611657970443555
4	19000001	20000000	1000000	*	0.633363192124332
4	20000001	21000000	1000000	*	0.2124064396227
4	21000001	22000000	1000000	*	0.192398138860236
4	22000001	23000000	1000000	*	0.208270195871694
4	23000001	24000000	1000000	*	0.205674089573217
4	24000001	25000000	1000000	*	0.285039746156177
4	25000001	26000000	1000000	*	-0.291788287656307
4	26000001	27000000	1000000	*	0.547374340929251
4	27000001	28000000	1000000	*	0.617717268260477
4	28000001	29000000	1000000	*	NA
4	29000001	30000000	1000000	*	NA
4	30000001	31000000	1000000	*	-0.246220784074076
4	31000001	32000000	1000000	*	NA
4	32000001	33000000	1000000	*	NA
4	33000001	34000000	1000000	*	0.454249358923141
4	34000001	35000000	1000000	*	0.903195554478261
4	35000001	36000000	1000000	*	0.151383006523039
4	36000001	37000000	1000000	*	-1.18994547672853
4	37000001	38000000	1000000	*	-0.791623699134232
4	38000001	39000000	1000000	*	-0.529212735482603
4	39000001	40000000	1000000	*	0.407723380079113
4	40000001	41000000	1000000	*	NA
4	41000001	42000000	1000000	*	0.397731444313271
4	42000001	43000000	1000000	*	-1.35240538675657
4	43000001	44000000	1000000	*	0.488370761617193
4	44000001	45000000	1000000	*	0.595599159326724
4	45000001	46000000	1000000	*	-1.37277977530458
4	46000001	47000000	1000000	*	0.963210932646696
4	47000001	48000000	1000000	*	-0.380319424834266
4	48000001	49000000	1000000	*	0.14790533534055
4	53000001	54000000	1000000	*	NA
4	54000001	55000000	1000000	*	1.07852335364509
4	55000001	56000000	1000000	*	0.683278691475014
4	56000001	57000000	1000000	*	-0.36081892849098
4	57000001	58000000	1000000	*	0.832183630809187
4	58000001	59000000	1000000	*	0.19028115507794
4	59000001	60000000	1000000	*	NA
4	60000001	61000000	1000000	*	0.951274621823512
4	61000001	62000000	1000000	*	0.950808609852258
4	62000001	63000000	1000000	*	NA
4	63000001	64000000	1000000	*	0.777023573687306
4	64000001	65000000	1000000	*	0.0175087901993997
4	65000001	66000000	1000000	*	0.0136706175464246
4	66000001	67000000	1000000	*	0.203869925053354
4	67000001	68000000	1000000	*	0.481878080811003
4	68000001	69000000	1000000	*	1.43141731715624
4	69000001	70000000	1000000	*	-1.28639731860563
4	70000001	71000000	1000000	*	0.283558715479244
4	71000001	72000000	1000000	*	0.404327626317492
4	72000001	73000000	1000000	*	0.486545727115866
4	73000001	74000000	1000000	*	-0.0312326091610687
4	74000001	75000000	1000000	*	-0.150024599356088
4	75000001	76000000	1000000	*	NA
4	76000001	77000000	1000000	*	0.843281721150585
4	77000001	78000000	1000000	*	-0.337639565978997
4	78000001	79000000	1000000	*	0.669766535980432
4	79000001	80000000	1000000	*	1.4745271746763
4	80000001	81000000	1000000	*	0.243834705707347
4	81000001	82000000	1000000	*	-0.364223769292542
4	82000001	83000000	1000000	*	-0.363362350381778
4	83000001	84000000	1000000	*	-0.313766001409977
4	84000001	85000000	1000000	*	0.27182125975381
4	85000001	86000000	1000000	*	0.614095465033358
4	86000001	87000000	1000000	*	0.222220435445246
4	87000001	88000000	1000000	*	0.0573836205138705
4	88000001	89000000	1000000	*	1.00366477870143
4	89000001	90000000	1000000	*	-0.495155009960466
4	90000001	91000000	1000000	*	0.0961736130890519
4	91000001	92000000	1000000	*	-0.47462509705806
4	92000001	93000000	1000000	*	0.721805636691694
4	93000001	94000000	1000000	*	0.744471032984548
4	94000001	95000000	1000000	*	NA
4	95000001	96000000	1000000	*	-0.376040169287693
4	96000001	97000000	1000000	*	-1.36353463017963
4	97000001	98000000	1000000	*	-0.375220224238187
4	98000001	99000000	1000000	*	0.725476505491939
4	99000001	100000000	1000000	*	0.458795929651427
4	100000001	101000000	1000000	*	-0.33027647580675
4	101000001	102000000	1000000	*	-1.36534204331004
4	102000001	103000000	1000000	*	0.89799154836556
4	103000001	104000000	1000000	*	0.297479652217504
4	104000001	105000000	1000000	*	0.791398965612442
4	105000001	106000000	1000000	*	1.00055548767297
4	106000001	107000000	1000000	*	0.215279160449664
4	107000001	108000000	1000000	*	0.0292208048771332
4	108000001	109000000	1000000	*	0.586327244572828
4	109000001	110000000	1000000	*	0.238658381257541
4	110000001	111000000	1000000	*	0.568094361162266
4	111000001	112000000	1000000	*	-0.349941583707192
4	112000001	113000000	1000000	*	0.542430570008627
4	113000001	114000000	1000000	*	-0.195184342612164
4	114000001	115000000	1000000	*	0.673041766928165
4	115000001	116000000	1000000	*	0.6367335826111
4	116000001	117000000	1000000	*	0.18687340746281
4	117000001	118000000	1000000	*	0.228326648723774
4	118000001	119000000	1000000	*	0.497417133822254
4	120000001	121000000	1000000	*	1.08390719164662
4	121000001	122000000	1000000	*	0.722338835953134
4	122000001	123000000	1000000	*	0.213273418876725
4	123000001	124000000	1000000	*	NA
4	124000001	125000000	1000000	*	0.587658513484132
4	125000001	126000000	1000000	*	-0.0617555288676186
4	126000001	127000000	1000000	*	-0.624418463525539
4	127000001	128000000	1000000	*	-0.475411244647407
4	128000001	129000000	1000000	*	0.719150391351395
4	129000001	130000000	1000000	*	-0.341470881968495
4	130000001	131000000	1000000	*	0.239493659140732
4	131000001	132000000	1000000	*	-1.39265495545715
4	133000001	134000000	1000000	*	0.920798516026316
4	134000001	135000000	1000000	*	0.196508075499097
4	135000001	136000000	1000000	*	1.2478199852785
4	136000001	137000000	1000000	*	-0.0348295281542857
4	137000001	138000000	1000000	*	-0.38892462931134
4	138000001	139000000	1000000	*	1.44085300712404
4	139000001	140000000	1000000	*	0.965298752524609
4	140000001	141000000	1000000	*	0.00457229872415654
4	141000001	142000000	1000000	*	-1.3264832066271
4	142000001	143000000	1000000	*	-0.373103339358764
4	143000001	144000000	1000000	*	-0.373062838038774
4	145000001	146000000	1000000	*	0.297785041139899
4	146000001	147000000	1000000	*	1.25368836218122
4	147000001	148000000	1000000	*	0.625664470243596
4	148000001	149000000	1000000	*	-0.229238636757413
4	149000001	150000000	1000000	*	0.571652435364351
4	150000001	151000000	1000000	*	0.285909399883814
4	151000001	152000000	1000000	*	0.266205729057611
4	152000001	153000000	1000000	*	-0.351991047011271
4	153000001	154000000	1000000	*	-0.104224610321968
4	154000001	155000000	1000000	*	-1.00216376137434
4	155000001	156000000	1000000	*	-2.37787933415072
4	156000001	157000000	1000000	*	0.251599002787441
4	157000001	158000000	1000000	*	0.529198707423438
4	158000001	159000000	1000000	*	NA
4	159000001	160000000	1000000	*	-0.32190219942721
4	160000001	161000000	1000000	*	-0.643863044456395
4	161000001	162000000	1000000	*	-0.465943494112735
4	162000001	163000000	1000000	*	0.873055111732578
4	163000001	164000000	1000000	*	0.634223945594341
4	164000001	165000000	1000000	*	-1.36602128652324
4	165000001	166000000	1000000	*	0.310566839070483
4	166000001	167000000	1000000	*	-0.130044767182436
4	167000001	168000000	1000000	*	-0.442002571936855
4	168000001	169000000	1000000	*	-0.489653012358188
4	169000001	170000000	1000000	*	0.642590293792057
4	170000001	171000000	1000000	*	-0.215820494487391
4	171000001	172000000	1000000	*	0.286234245642743
4	172000001	173000000	1000000	*	-0.687651967954214
4	173000001	174000000	1000000	*	0.919893489791884
4	174000001	175000000	1000000	*	1.04545413789858
4	175000001	176000000	1000000	*	1.04173428660497
4	176000001	177000000	1000000	*	0.503516713411141
4	177000001	178000000	1000000	*	-0.365130607132415
4	178000001	179000000	1000000	*	0.607727588360593
4	179000001	180000000	1000000	*	-0.114620338702742
4	180000001	181000000	1000000	*	0.638238929514059
4	181000001	182000000	1000000	*	0.572512747699707
4	182000001	183000000	1000000	*	-0.22693546507121
4	183000001	184000000	1000000	*	-0.293686805159424
4	184000001	185000000	1000000	*	0.546916806111699
4	185000001	186000000	1000000	*	-0.20442389479138
4	186000001	187000000	1000000	*	0.629231117898965
4	187000001	188000000	1000000	*	0.211925592448551
4	188000001	189000000	1000000	*	0.511048559942718
4	189000001	190000000	1000000	*	1.46428562847791
4	190000001	191000000	1000000	*	0.37395144515488
5	1000001	2000000	1000000	*	0.104555594386553
5	2000001	3000000	1000000	*	0.141359660619908
5	3000001	4000000	1000000	*	1.24205064478445
5	4000001	5000000	1000000	*	0.665256092453714
5	5000001	6000000	1000000	*	-0.815647199806243
5	6000001	7000000	1000000	*	0.0744565491478826
5	7000001	8000000	1000000	*	0.319836637284061
5	8000001	9000000	1000000	*	-0.175843310390909
5	9000001	10000000	1000000	*	NA
5	10000001	11000000	1000000	*	0.0233762058617581
5	11000001	12000000	1000000	*	0.071973808667743
5	12000001	13000000	1000000	*	0.272479518343454
5	13000001	14000000	1000000	*	-0.302510117350493
5	14000001	15000000	1000000	*	0.509526366807287
5	15000001	16000000	1000000	*	-0.209198279709648
5	16000001	17000000	1000000	*	0.731367596943654
5	18000001	19000000	1000000	*	-0.365414051250124
5	19000001	20000000	1000000	*	-1.37772242720731
5	22000001	23000000	1000000	*	NA
5	23000001	24000000	1000000	*	-0.424355624384652
5	24000001	25000000	1000000	*	-1.37546749472875
5	25000001	26000000	1000000	*	-1.38211521710712
5	26000001	27000000	1000000	*	-0.148240399191677
5	27000001	28000000	1000000	*	-0.397475530921591
5	28000001	29000000	1000000	*	0.00458370595610547
5	29000001	30000000	1000000	*	-0.0211388495638785
5	30000001	31000000	1000000	*	-0.518269898819244
5	31000001	32000000	1000000	*	-0.0909842268625646
5	32000001	33000000	1000000	*	0.329177586394713
5	33000001	34000000	1000000	*	0.587491183064254
5	35000001	36000000	1000000	*	0.333908378676262
5	36000001	37000000	1000000	*	-0.271468078468992
5	37000001	38000000	1000000	*	-0.168721274683476
5	38000001	39000000	1000000	*	0.0931699887905523
5	39000001	40000000	1000000	*	0.930333842378596
5	40000001	41000000	1000000	*	0.1164806931058
5	41000001	42000000	1000000	*	-0.0613389791080506
5	42000001	43000000	1000000	*	-0.594028351327915
5	43000001	44000000	1000000	*	1.14257547999476
5	44000001	45000000	1000000	*	0.270347862991247
5	45000001	46000000	1000000	*	0.814375627589589
5	50000001	51000000	1000000	*	-0.0462470393764039
5	51000001	52000000	1000000	*	1.12880186676609
5	52000001	53000000	1000000	*	-1.37663446766247
5	53000001	54000000	1000000	*	0.533037417846206
5	54000001	55000000	1000000	*	-0.145866461867924
5	55000001	56000000	1000000	*	-0.122909183610568
5	56000001	57000000	1000000	*	1.36425032179339
5	57000001	58000000	1000000	*	-1.3020084966125
5	58000001	59000000	1000000	*	0.409524650711038
5	59000001	60000000	1000000	*	-0.37905082807852
5	60000001	61000000	1000000	*	0.0832177168164478
5	61000001	62000000	1000000	*	-0.206363104762378
5	62000001	63000000	1000000	*	0.304574329578984
5	63000001	64000000	1000000	*	0.428010237369218
5	64000001	65000000	1000000	*	-0.376193256292889
5	65000001	66000000	1000000	*	0.473775728295052
5	66000001	67000000	1000000	*	0.383316672676323
5	67000001	68000000	1000000	*	0.727718883678216
5	71000001	72000000	1000000	*	0.265640416651094
5	72000001	73000000	1000000	*	0.254908225169365
5	73000001	74000000	1000000	*	0.662067477413408
5	74000001	75000000	1000000	*	0.0429745017105439
5	75000001	76000000	1000000	*	-0.666814876856747
5	76000001	77000000	1000000	*	-0.0194157797757148
5	77000001	78000000	1000000	*	0.434106663096145
5	78000001	79000000	1000000	*	1.08107349730383
5	79000001	80000000	1000000	*	0.667793886855712
5	80000001	81000000	1000000	*	0.611260863552601
5	81000001	82000000	1000000	*	0.120777754233499
5	82000001	83000000	1000000	*	0.21672752825583
5	83000001	84000000	1000000	*	0.257065528959982
5	84000001	85000000	1000000	*	0.717062060298979
5	85000001	86000000	1000000	*	-0.369139222077074
5	86000001	87000000	1000000	*	-0.0772644207492934
5	87000001	88000000	1000000	*	-0.10428524134627
5	88000001	89000000	1000000	*	-0.115755700941969
5	89000001	90000000	1000000	*	0.656681700525924
5	90000001	91000000	1000000	*	-0.0430433424262081
5	91000001	92000000	1000000	*	NA
5	92000001	93000000	1000000	*	0.208836600025919
5	93000001	94000000	1000000	*	-0.362867542150935
5	94000001	95000000	1000000	*	0.0659453987914095
5	95000001	96000000	1000000	*	0.40312298615345
5	96000001	97000000	1000000	*	-0.671483870092039
5	97000001	98000000	1000000	*	0.312744283705775
5	98000001	99000000	1000000	*	0.341206095533318
5	100000001	101000000	1000000	*	0.69061932663924
5	101000001	102000000	1000000	*	-1.3369960635343
5	102000001	103000000	1000000	*	0.221037591815579
5	103000001	104000000	1000000	*	-1.36601025162635
5	104000001	105000000	1000000	*	-0.413993382500723
5	105000001	106000000	1000000	*	0.92328307270016
5	106000001	107000000	1000000	*	0.952615782913081
5	107000001	108000000	1000000	*	NA
5	108000001	109000000	1000000	*	-0.075658116692825
5	109000001	110000000	1000000	*	-0.686593505691388
5	110000001	111000000	1000000	*	0.117129044863336
5	111000001	112000000	1000000	*	0.0927433838326701
5	112000001	113000000	1000000	*	1.47455899221919
5	113000001	114000000	1000000	*	0.512014861148149
5	114000001	115000000	1000000	*	-0.352338707291966
5	115000001	116000000	1000000	*	-0.736041269441396
5	116000001	117000000	1000000	*	1.62345345634865
5	117000001	118000000	1000000	*	0.956256421193888
5	118000001	119000000	1000000	*	0.0575280484691558
5	119000001	120000000	1000000	*	-0.305902616353781
5	120000001	121000000	1000000	*	1.32065213163899
5	121000001	122000000	1000000	*	1.23724877260186
5	122000001	123000000	1000000	*	0.21493316285343
5	123000001	124000000	1000000	*	-0.211659112040295
5	124000001	125000000	1000000	*	0.728871066852566
5	125000001	126000000	1000000	*	NA
5	126000001	127000000	1000000	*	0.317859647453789
5	127000001	128000000	1000000	*	-0.648940042270986
5	128000001	129000000	1000000	*	-0.529904924269698
5	129000001	130000000	1000000	*	0.217697024846175
5	130000001	131000000	1000000	*	-0.11292907919692
5	131000001	132000000	1000000	*	0.239873469175274
5	132000001	133000000	1000000	*	-1.42928313696073
5	133000001	134000000	1000000	*	0.116896576308011
5	134000001	135000000	1000000	*	-0.665681025570473
5	135000001	136000000	1000000	*	-0.0037099278510366
5	136000001	137000000	1000000	*	NA
5	137000001	138000000	1000000	*	-0.507157497638938
5	138000001	139000000	1000000	*	NA
5	139000001	140000000	1000000	*	-1.40660949008008
5	140000001	141000000	1000000	*	-0.21697244774419
5	141000001	142000000	1000000	*	0.564144536261545
5	142000001	143000000	1000000	*	-1.03826796887258
5	143000001	144000000	1000000	*	1.20042960522505
5	144000001	145000000	1000000	*	-0.0151841553175521
5	145000001	146000000	1000000	*	-0.323117617416096
5	146000001	147000000	1000000	*	-1.31292095078749
5	147000001	148000000	1000000	*	0.745788554518246
5	148000001	149000000	1000000	*	1.32307140287704
5	149000001	150000000	1000000	*	-0.0668604550171779
5	150000001	151000000	1000000	*	0.948070152781484
5	151000001	152000000	1000000	*	-2.31982368493241
5	152000001	153000000	1000000	*	0.96032661026851
5	153000001	154000000	1000000	*	-0.187950188493647
5	154000001	155000000	1000000	*	1.18904468857899
5	155000001	156000000	1000000	*	NA
5	156000001	157000000	1000000	*	-0.0916865003476954
5	157000001	158000000	1000000	*	0.0931542328038644
5	158000001	159000000	1000000	*	0.660044104437871
5	159000001	160000000	1000000	*	-0.774000206327924
5	160000001	161000000	1000000	*	0.955557853787817
5	161000001	162000000	1000000	*	0.274471289020231
5	162000001	163000000	1000000	*	0.225698316763559
5	163000001	164000000	1000000	*	0.22351596497581
5	164000001	165000000	1000000	*	0.217548989925957
5	165000001	166000000	1000000	*	0.805163126379992
5	166000001	167000000	1000000	*	0.206324235143533
5	167000001	168000000	1000000	*	0.132342315009696
5	168000001	169000000	1000000	*	0.0423952456102211
5	169000001	170000000	1000000	*	0.65410449880411
5	170000001	171000000	1000000	*	0.815563274732327
5	171000001	172000000	1000000	*	-0.0565403982726993
5	172000001	173000000	1000000	*	-0.124121877551016
5	173000001	174000000	1000000	*	-0.613037759740612
5	174000001	175000000	1000000	*	-0.362038405209836
5	176000001	177000000	1000000	*	-0.564991864688452
5	178000001	179000000	1000000	*	0.177349583274087
5	179000001	180000000	1000000	*	0.573595719885044
6	1000001	2000000	1000000	*	0.0429989524197078
6	2000001	3000000	1000000	*	1.00139520485229
6	3000001	4000000	1000000	*	-0.266886814047247
6	4000001	5000000	1000000	*	0.159943921757552
6	5000001	6000000	1000000	*	0.376696037294959
6	6000001	7000000	1000000	*	-0.199917985861087
6	7000001	8000000	1000000	*	-1.25545331459342
6	8000001	9000000	1000000	*	-0.268559050967406
6	9000001	10000000	1000000	*	0.616922047188515
6	10000001	11000000	1000000	*	-0.263243420967398
6	11000001	12000000	1000000	*	-0.990019688747451
6	12000001	13000000	1000000	*	-0.341898937085555
6	13000001	14000000	1000000	*	0.446145437437853
6	14000001	15000000	1000000	*	0.325164357179844
6	15000001	16000000	1000000	*	1.16900772054982
6	16000001	17000000	1000000	*	0.187478995539299
6	17000001	18000000	1000000	*	1.04648655026497
6	18000001	19000000	1000000	*	1.38197952770968
6	19000001	20000000	1000000	*	0.163109982037334
6	20000001	21000000	1000000	*	1.24981719329486
6	21000001	22000000	1000000	*	1.33458843094805
6	22000001	23000000	1000000	*	-0.383092353985757
6	23000001	24000000	1000000	*	0.95670739597765
6	24000001	25000000	1000000	*	-0.0378361377906759
6	25000001	26000000	1000000	*	0.590673395545576
6	27000001	28000000	1000000	*	-0.0935249519464523
6	28000001	29000000	1000000	*	-1.34143891176562
6	29000001	30000000	1000000	*	NA
6	30000001	31000000	1000000	*	NA
6	31000001	32000000	1000000	*	NA
6	32000001	33000000	1000000	*	NA
6	33000001	34000000	1000000	*	-0.653816632089163
6	34000001	35000000	1000000	*	-0.591110814738043
6	35000001	36000000	1000000	*	0.0931215847879434
6	36000001	37000000	1000000	*	0.371474777038409
6	37000001	38000000	1000000	*	0.661990780839665
6	38000001	39000000	1000000	*	0.255473346733387
6	39000001	40000000	1000000	*	-0.725420842866306
6	40000001	41000000	1000000	*	-0.574347281444755
6	41000001	42000000	1000000	*	0.766215459407615
6	42000001	43000000	1000000	*	0.133879760979284
6	43000001	44000000	1000000	*	0.521367097481808
6	44000001	45000000	1000000	*	0.719011831901879
6	45000001	46000000	1000000	*	0.0360580547797682
6	46000001	47000000	1000000	*	1.11816860735206
6	47000001	48000000	1000000	*	-0.261425961296461
6	48000001	49000000	1000000	*	0.247513967965937
6	49000001	50000000	1000000	*	-0.0374717493316899
6	50000001	51000000	1000000	*	NA
6	51000001	52000000	1000000	*	0.645930671494701
6	52000001	53000000	1000000	*	1.25639302861046
6	53000001	54000000	1000000	*	-0.0512413426471865
6	54000001	55000000	1000000	*	-1.04251555381755
6	55000001	56000000	1000000	*	-0.522157648080465
6	56000001	57000000	1000000	*	NA
6	63000001	64000000	1000000	*	0.288379733658083
6	64000001	65000000	1000000	*	0.208685707276768
6	65000001	66000000	1000000	*	0.646565570670701
6	66000001	67000000	1000000	*	-0.174000996701544
6	67000001	68000000	1000000	*	0.292992241993646
6	68000001	69000000	1000000	*	-0.0665632909239148
6	69000001	70000000	1000000	*	0.79703829264661
6	70000001	71000000	1000000	*	-0.531100092467634
6	71000001	72000000	1000000	*	-0.100257984790881
6	72000001	73000000	1000000	*	-2.36492801278806
6	73000001	74000000	1000000	*	0.195977638852981
6	74000001	75000000	1000000	*	-0.176243431309216
6	75000001	76000000	1000000	*	-0.280397037012929
6	76000001	77000000	1000000	*	0.932938561708024
6	77000001	78000000	1000000	*	-1.30039626864287
6	78000001	79000000	1000000	*	-1.26490967158395
6	79000001	80000000	1000000	*	0.780006810379318
6	80000001	81000000	1000000	*	1.09600822023454
6	81000001	82000000	1000000	*	0.326770372017688
6	82000001	83000000	1000000	*	-0.3293934361769
6	83000001	84000000	1000000	*	-0.0891281745238907
6	84000001	85000000	1000000	*	-0.34437922837027
6	85000001	86000000	1000000	*	-0.356822392688851
6	86000001	87000000	1000000	*	0.359773962842811
6	87000001	88000000	1000000	*	-0.26621704903522
6	88000001	89000000	1000000	*	-0.0209041624437475
6	89000001	90000000	1000000	*	-0.146837921429568
6	90000001	91000000	1000000	*	-0.383503595076202
6	91000001	92000000	1000000	*	0.485726660559072
6	92000001	93000000	1000000	*	0.218709241738955
6	93000001	94000000	1000000	*	-1.3725486242464
6	94000001	95000000	1000000	*	-1.40322602798349
6	96000001	97000000	1000000	*	0.630992833750442
6	97000001	98000000	1000000	*	0.62403045181909
6	98000001	99000000	1000000	*	-1.01956181615948
6	99000001	100000000	1000000	*	0.637620521612267
6	100000001	101000000	1000000	*	0.469622685114316
6	101000001	102000000	1000000	*	0.467270186433279
6	102000001	103000000	1000000	*	0.470161951465065
6	103000001	104000000	1000000	*	1.17814690007304
6	104000001	105000000	1000000	*	-0.490358972180598
6	105000001	106000000	1000000	*	-0.710124132063814
6	106000001	107000000	1000000	*	0.986508616839865
6	107000001	108000000	1000000	*	-1.40231445695485
6	108000001	109000000	1000000	*	0.37512073125026
6	109000001	110000000	1000000	*	-0.246107842492532
6	110000001	111000000	1000000	*	-0.784098294267097
6	111000001	112000000	1000000	*	0.383534140144973
6	112000001	113000000	1000000	*	-0.264857497390951
6	113000001	114000000	1000000	*	0.624703298326142
6	114000001	115000000	1000000	*	-0.306077230146247
6	115000001	116000000	1000000	*	NA
6	116000001	117000000	1000000	*	-0.134384168517554
6	117000001	118000000	1000000	*	0.959421211031181
6	118000001	119000000	1000000	*	-1.37520062122957
6	119000001	120000000	1000000	*	0.173323501263058
6	120000001	121000000	1000000	*	-1.38141305083446
6	121000001	122000000	1000000	*	-1.28231786747206
6	122000001	123000000	1000000	*	0.223631406555075
6	123000001	124000000	1000000	*	1.21888537942807
6	124000001	125000000	1000000	*	-1.3596948329051
6	125000001	126000000	1000000	*	0.16550704444498
6	126000001	127000000	1000000	*	-1.37984403251901
6	127000001	128000000	1000000	*	-1.37308668975373
6	128000001	129000000	1000000	*	-0.201058902872232
6	129000001	130000000	1000000	*	0.226068295564737
6	130000001	131000000	1000000	*	0.754649957799253
6	131000001	132000000	1000000	*	-0.196149138850575
6	132000001	133000000	1000000	*	-1.38296891501245
6	133000001	134000000	1000000	*	0.658206310567454
6	134000001	135000000	1000000	*	-0.141275361731259
6	135000001	136000000	1000000	*	0.219814367945203
6	136000001	137000000	1000000	*	-1.23515111339733
6	137000001	138000000	1000000	*	0.248169081467744
6	138000001	139000000	1000000	*	0.664090755104947
6	139000001	140000000	1000000	*	-0.0539168824387566
6	140000001	141000000	1000000	*	0.292946329627899
6	141000001	142000000	1000000	*	0.21637905181445
6	142000001	143000000	1000000	*	0.972127916763058
6	143000001	144000000	1000000	*	-0.350973339721484
6	144000001	145000000	1000000	*	0.615568526782023
6	145000001	146000000	1000000	*	0.0844659137009892
6	146000001	147000000	1000000	*	-1.37530766509211
6	147000001	148000000	1000000	*	-0.0471968034466045
6	148000001	149000000	1000000	*	-0.325076640660252
6	149000001	150000000	1000000	*	0.317767860764069
6	150000001	151000000	1000000	*	0.465751219454193
6	151000001	152000000	1000000	*	0.11754345616056
6	152000001	153000000	1000000	*	-0.281297800415168
6	153000001	154000000	1000000	*	0.315275270357341
6	154000001	155000000	1000000	*	-1.36546955573796
6	155000001	156000000	1000000	*	0.401922417265669
6	156000001	157000000	1000000	*	-0.343449711673034
6	158000001	159000000	1000000	*	0.777723126173714
6	159000001	160000000	1000000	*	-0.713037103156675
6	160000001	161000000	1000000	*	0.97095811888935
6	161000001	162000000	1000000	*	0.700134562717202
6	162000001	163000000	1000000	*	0.646136598259533
6	163000001	164000000	1000000	*	0.65306681833377
6	164000001	165000000	1000000	*	0.985489103354245
6	165000001	166000000	1000000	*	0.3869917221966
6	166000001	167000000	1000000	*	-0.282726872957268
6	168000001	169000000	1000000	*	NA
6	169000001	170000000	1000000	*	0.443038012186378
7	1000001	2000000	1000000	*	0.707838328608259
7	2000001	3000000	1000000	*	0.932194585941561
7	3000001	4000000	1000000	*	0.326856202900659
7	4000001	5000000	1000000	*	0.325266951761074
7	5000001	6000000	1000000	*	0.0778316673545383
7	7000001	8000000	1000000	*	1.1830992690712
7	8000001	9000000	1000000	*	1.1981730633636
7	9000001	10000000	1000000	*	0.276064908045422
7	10000001	11000000	1000000	*	-1.36539672909719
7	11000001	12000000	1000000	*	-0.375440456486848
7	12000001	13000000	1000000	*	0.21739185161047
7	13000001	14000000	1000000	*	0.741267229688303
7	14000001	15000000	1000000	*	0.26682435767248
7	15000001	16000000	1000000	*	0.220458065620737
7	16000001	17000000	1000000	*	0.0605973296714185
7	17000001	18000000	1000000	*	0.631983026897616
7	18000001	19000000	1000000	*	0.630672255508904
7	19000001	20000000	1000000	*	0.682208994164683
7	20000001	21000000	1000000	*	0.310917727099991
7	21000001	22000000	1000000	*	-0.0534490440906038
7	22000001	23000000	1000000	*	-0.268852111230017
7	23000001	24000000	1000000	*	0.583297626419355
7	24000001	25000000	1000000	*	0.248754721071808
7	25000001	26000000	1000000	*	0.856803619366669
7	26000001	27000000	1000000	*	0.627498669756158
7	27000001	28000000	1000000	*	0.600270054381551
7	28000001	29000000	1000000	*	0.329154261414085
7	29000001	30000000	1000000	*	0.237980360835575
7	30000001	31000000	1000000	*	0.964283604763369
7	31000001	32000000	1000000	*	0.713732493374935
7	32000001	33000000	1000000	*	-0.264271592718067
7	33000001	34000000	1000000	*	0.247183114801259
7	34000001	35000000	1000000	*	0.134594822987277
7	36000001	37000000	1000000	*	-0.568006533511138
